Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Dimensions,Manufacturer
https://amazon.in/ASUS-BP4701-Backpack-Holographic-Cybertext/dp/B093HFM14H/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-248,"ASUS ROG BP4701 43.18 cm Gaming Backpack (Black), with Holographic Cybertext Printing, Roll Up Design, Suitable for up to 43.18 cm Laptop","₹2,299",4.4 out of 5 stars,208 ratings,"   Holographic b old c ybertext printing , plus high visibility reflective logo    Roll up Design to fit up to 17 inch laptop Well organized your gears from top zipper closure and exterior pockets    High Quality Fabric withstands daily wear & tear    The front pocket features an engineered waterproof TPU and printed of republic of gamers referred as the iconic slash located at the front.    There's a large main compartment, The opening design is made to L cut sidewall zipper expands the enter space and allows users to put in laptops way easier which provides a brand new experience.    
› See more product details ",,,
https://amazon.in/Martucci-Unisex-Waterproof-Laptop-Backpack/dp/B088B4LZ1C/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-249,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Red),₹549,3.9 out of 5 stars,"7,766 ratings","   FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>    Pattern Name: Self Design; Special Features: Back Padding; Age Range Description: Kid; Compartment Description: Up To 17 Inches; Warranty Description: Warranty Type: Manufacturer; Strap Type: Adjustable <br>    
",B088B4LZ1C,13 x 7 x 20 cm; 350 Grams,Martucci
https://amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-250,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹899,4.0 out of 5 stars,7 ratings,"   Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.    Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.    Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks    Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain    
",Sports-Classic-Blk/Grn,33 x 33 x 48 cm; 500 Grams,B0C4GVCM3Y
https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1MTQzMjkzMDc4NTk3OjE2OTI2NTgzNTA6c3BfbXRmOjMwMDAyNTQ4NjI3MjMzMjo6MDo6&url=%2FEUME-Anti-theft-180-Degree-Compartment-15-6-inch%2Fdp%2FB07GYRCKCZ%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658350%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"EUME Shield 21 Liters Anti-Theft 180-degree Opening Compartment for Laptop Backpacks Polyester Fabric College Office, and Mini Travel Bags Fits Up to 15.6-inch Laptop","₹1,999",4.1 out of 5 stars,132 ratings,"   The EUME Shield laptop bag for men/office bag for men comes with an anti-theft 180-degree opening, 1 large compartment, and 4 separate pockets for organizing a passport, mobile phone, wallets, and sunglasses.    The backpack for men/ backpack for women has separate mesh space for organizing wires, chargers, and daily essentials 1 separate zipped pocket for a diary and a power bank 3 credit and debit card holders 2 pen holders 1 inner pocket for a water bottle.    The college bag for men/college bag for women water-resistant, good quality, non-slip zipper pull cord rope ends lock, and light weight. The travel bag has padded adjustable shoulder straps and a trolley support strap for maximum comfort and to make your travel journey happier.    Dimensions of laptop bag for men: 11.8 x 6 x 18.5 inches; Bag Weight: 595 grams; Capacity: 21 liters; Fabric: Polyester    The Eume Shield college bags for boys/college bags for girls comes with a 1-year warranty against manufacturing defects.    
",EUME,No,29 August 2018
https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1MTQzMjkzMDc4NTk3OjE2OTI2NTgzNTA6c3BfbXRmOjIwMTAzNDY3NjkyMTk4OjowOjo&url=%2FSwiss-Military-Camouflage-Adjustable-LBP96%2Fdp%2FB0BBLZ2KT8%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658350%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Swiss Military laptop Bag, Camouflage Print Multi Utility Backpack, Polyester, Adjustable Strap, USB Charging Socket (LBP96)","₹1,202",3.3 out of 5 stars,5 ratings,"   Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester, Color: Black    Look: Camouflage Print, Smooth Zip.    Wear-resistant: Yes    Measurement: Weight: 500 grams; Dimensions: 17 cms x 30 cms x 44 cms (LxWxH)    
",B0BBLZ2KT8,30 x 23 x 46 cm; 500 Grams,"SWISS MILITARY CONSUMER GOODS LIMITED; W-39, OKHLA INDUSTRIAL AREA PHASE-2, NEW DELHI - 110020"
https://amazon.in/Swiss-Military-Camouflage-Adjustable-LBP96/dp/B0BBLZ2KT8/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-253,"Swiss Military laptop Bag, Camouflage Print Multi Utility Backpack, Polyester, Adjustable Strap, USB Charging Socket (LBP96)","₹1,202",3.3 out of 5 stars,5 ratings,"   Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester, Color: Black    Look: Camouflage Print, Smooth Zip.    Wear-resistant: Yes    Measurement: Weight: 500 grams; Dimensions: 17 cms x 30 cms x 44 cms (LxWxH)    
",B0BBLZ2KT8,30 x 23 x 46 cm; 500 Grams,"SWISS MILITARY CONSUMER GOODS LIMITED; W-39, OKHLA INDUSTRIAL AREA PHASE-2, NEW DELHI - 110020"
https://amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421BRQ2/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-254,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",₹709,4.1 out of 5 stars,"7,585 ratings","   Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 30 Cm x 20 Cm x 45 Cm 3 full size compartments, 1 front zipper & 2 side pockets, 1 Raincover pocket at bottom Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Ranker backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, padded haul loop, two side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one RANKER BACKPACK by Polestar.    
",POLESTAR,No,19 January 2020
https://amazon.in/ZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester/dp/B0C6QNNPMM/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-255,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",₹528,3.0 out of 5 stars,6 ratings,"   The zebronics Camp 1 comes with 1 compartments,utility pocket and with padded straps for easy to carry.    It has capacious multi utility front pocket that is constructed to keep your essentials for quick access.    The main compartment can easily accommodate a days clothing,books,wallet and perfume and gets you going without any hassle of space    Water-resistant, good quality zipper, Light Weight    It has a Padded Adjustable Shoulder Straps and a trolley support strap for maximum comfort and to make your travel journey happier.    
› See more product details ",,,
https://amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-256,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,₹239,3.6 out of 5 stars,"7,975 ratings","   Ideal For - Men, Women and Children of all age groups. Can be used for Hiking, Trekking or as a Casual Backpack for Daily Commute    Small Size - Please note this is a small sized backpack and we request you to see Mannequin Image before ordering to understand size.    Dimension and Capacity - 10L Backpack. Dimensions - 23 x 39 x 10 CM (L x H x W).    The backpack features a sleek and ergonomic design with a balanced weight distribution. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.    Warranty - 6 Month Warranty Against Manufacturing Defects. 10 Days No Questions Asked Return Policy    
",B07PS38XSP,23 x 10 x 39 cm; 140 Grams,Fur Jaden
https://amazon.in/URBAN-CARRIER-Polyester-Resistant-Backpack/dp/B091ZG2NCX/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-257,URBAN CARRIER 30 Liters Polyester Water Resistant Heavy Duty | Backpack | College Bag | Laptop Bag for Men & Women-UBC0002,₹431,3.6 out of 5 stars,65 ratings,"   Inner & Outer Material: Polyester,; Waterproof interior and exterior fabric for double protection<br><br>    Number of compartments: 2, Pockets: 1, 2 Side Water Bottles Holders.<br><br>    Laptop Compatability: Yes, Adjastable Straps.<br><br>    Capacity: 30 Liters, Compatable Laptop Size: 15.6 Inches, Lightweight & Durable.<br>; Closure Type: Zipper<br>    Water Resistance Level: Not Water Resistant; Strap Type: Padded Strap; Age Range Description: Adult<br>    
",B091ZG2NCX,4 x 9 x 15 cm; 400 Grams,CHOUCHAN TEXTILES
https://amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-258,Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"₹1,689",4.1 out of 5 stars,667 ratings,"   Care Instructions: Hand Wash Only    Product Features: It is Lightweight and comfortable to carry with adjustable padded straps. This Backpack has decent capacity to store essentials with inside zipper pockets to put your private or valuable items. It also has Zipper closure for handy access. It is perfect for business, travelling, meeting, shopping and daily use.<br><br><br> <br>    Laptop Compatibility: Yes, Upto 15 inches<br><br><br> <br>    Warranty Type: Manufacturer , 6 months manufacturer warranty on manufacturing defects only.<br><br><br> <br>    Age Range Description: Adult; Special Features: Back Padding<br><br>; Compartment Description: Up To 15 Inches<br> <br>    Pattern Name: Solid <br>    
",B084Q4N84P,35 x 18 x 54 cm; 120 Grams,Torero Corporation Pvt Ltd
https://amazon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-259,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,₹839,4.2 out of 5 stars,"2,342 ratings","   Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with easeMultiple pockets for other accessories and water bottle    USB Charging - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging    Capacity: 30 liters; Weight: 650 grams; Dimensions: 30 cms x 20 cms x 44 cms (LxWxH)    The leather is also water resistantInner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life    Warranty- Fur Jaden Bags, 10 days no question asked replacement guarantee from the date of delivery6 Month manufacturer warranty against defects only. We do not provide free Power Bank with this Bag    Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with ease. Multiple pockets for other accessories and water bottle    
",Fur Jaden,No,17 December 2018
https://amazon.in/Anti-Theft-Lightweight-15-6-inch-Multi-pockets-Water-resistant/dp/B0BRZ7RQCF/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692658350&sprefix=ba%2Caps%2C283&sr=8-260,"Arctic Hunter Slim Backpack Business Anti-Theft Laptop Bag for Men Lightweight Padded Backpack for 15.6-inch Laptop and iPad Multi-pockets Outdoor Medium Water-resistant Bag with USB Port for Office Travel College, Black","₹2,374",4.5 out of 5 stars,87 ratings,"   Care Instructions: Hand Wash Only    [Multiple Pockets]-- Arctic Hunter original bag,100% guarantee, two-year warranty.1 Main Compartment with 7 inner pockets,includes 1 padded laptop pocket and 1 padded iPad pocket.1 front hidden compartment is anti-theft and large.2 sealed side pockets for umbrella and water bottle, these pockets is suitable for cell phone, 12-15.6 inch laptops, Ipad, books, magazines, pens, keys, wallets, clothes, bottles, folding umbrellas, etc. It makes your items organized and easier to find.    [Water-resistant & Durable] -- This Laptop backpack is made of sturdy water-resistant polyester fabric with double metal zippers. The polyester fabric is soft yet solid, which makes the backpack scratch-resistant, anti-tear and water resistant. Ensure safe and long-lasting use. Perfect for business trips, weekend getaways, shopping, professional office work and other outdoor activities.    [Ergonomics & Multifunction] -- The padded and breathable mesh back panel and the comfortable breathable mesh shoulder straps with abundant sponge pad help relieve stress from your shoulder. There is a suitcase strap in the back, which can be placed in the suitcase when traveling on business, and there is also an anti-theft pocket for storing important things in the anti-theft pocket.    [USB Port Design] -- There is a USB port on the side of the backpack. Easily charge your phone, tablet and other devices without opening your backpack, and enjoy those moments of life listening to your favorite music or taking photos.    [Multipurpose & Light-weight] -- This Backpack can be used as Laptop backpack, 15.6 inch portable backpack, college backpack, high school student backpack, travel backpack, night travel backpack, business laptop, men's and women's backpack, the weight is 800g, adopts lightweight and durable material, you are easy to carry it. Perfect for everyday use.    
",B00478,13 x 35 x 47 cm; 800 Grams,B0BRZ7RQCF
https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1MTQzMjkzMDc4NTk3OjE2OTI2NTgzNTA6c3BfYnRmOjIwMDQ0OTA0ODM2NTA3OjowOjo&url=%2FBRAND-LEATHER-Full-Grain-Buffalo%2Fdp%2FB08L9NSJNY%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658350%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,BRAND LEATHER Full Grain Buffalo - Hide Leather Backpack Large Capacity 17 Inch Laptop Bag Multi Pockets Travel Daypack,"₹5,976.52",4.4 out of 5 stars,110 ratings,"   <br>Vintage style daypack -- suitable for mountaineering, outdoor sports, hiking, overnight camping or business trip. Wear it as leather school bag, daypack, adventure bag, luggage backpack</br><br>; Pocket Description: Utility Pocket; Lining Description: Cotton; Special Features: Laptop Compartment<br>; Lining Description: Cotton; Special Features: Laptop Compartment; Pocket Description: Utility Pocket<br><br> <br>    Warranty Description: 1 Year Warranty Against Manufacturing Defects; Color Name: Yellow Hunter; Water Resistance Level: Water Resistant; Age Range Description: Adult<br><br> <br>    Strap Type: Adjustable; Closure Type: Zipper <br>    
",B08L9NSJNY,32 x 12.7 x 43.18 cm; 700 Grams,A TO Z LEATHER GOODS
https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1MTQzMjkzMDc4NTk3OjE2OTI2NTgzNTA6c3BfYnRmOjIwMDk3NjEyMjMxODk4OjowOjo&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC48NDJP%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658350%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","₹1,600",4.4 out of 5 stars,31 ratings,"   Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material; Wrinkle free bag and 3x more water resistant with Rainproof zippers    Right sized with sturdy stitching; Dimension: (28.6 cm x 17 cm x 46.1 cm)    
",B0BC48NDJP,17 x 28.6 x 46.1 cm; 0.6 Grams,Acefour Accessories Pvt. Ltd.
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfYXRmX25leHQ6MzAwMDM2Nzc0OTg5MzMyOjowOjo&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",₹759,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester : Color: Black; Number of Compartments: 2, : Water bottle/umbrella pouch    Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts    Perfect for business trips or weekend getaways    Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid    
",B0CFHCPW7V,30 x 30 x 50 cm,SAMRAT CYCLE MART
https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzczNzY5ODk4MTYyNTk3OjE2OTI2NTg0NTc6c3BfYXRmX25leHQ6MzAwMDM2Nzc0OTg5NjMyOjowOjo&url=%2FBackpack-Separate-Compartment-Adjustable-Shoulder%2Fdp%2FB0CFDSBXRY%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692658457%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders | Padded Adjustable Shoulder Straps & Quick Access Pockets",₹699,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    Outer Material: Polyester : Color: Black; Number of Compartments: 2, : Water bottle/umbrella pouch    Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts    Perfect for business trips or weekend getaways    Material Type: Canvas; Water Resistance Level: Waterproof; Special Features: Water Bottle Umbrella Pouch; Closure Type: Zipper; Age Range Description: Big Kid    
",B0CFDSBXRY,30 x 30 x 50 cm,SAMRAT CYCLE MART
https://amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-259,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",₹675,3.7 out of 5 stars,"1,201 ratings","   » Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    » PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.    
",zyden-1,5 x 12 x 17 cm; 700 Grams,B09VCHV6T5
https://amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-260,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹899,4.0 out of 5 stars,7 ratings,"   Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.    Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.    Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks    Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain    
",Sports-Classic-Blk/Grn,33 x 33 x 48 cm; 500 Grams,B0C4GVCM3Y
https://amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421BRQ2/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-261,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",₹709,4.1 out of 5 stars,"7,585 ratings","   Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 30 Cm x 20 Cm x 45 Cm 3 full size compartments, 1 front zipper & 2 side pockets, 1 Raincover pocket at bottom Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Ranker backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, padded haul loop, two side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one RANKER BACKPACK by Polestar.    
",POLESTAR,No,19 January 2020
https://amazon.in/ZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester/dp/B0C6QNNPMM/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-262,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",₹528,3.0 out of 5 stars,6 ratings,"   The zebronics Camp 1 comes with 1 compartments,utility pocket and with padded straps for easy to carry.    It has capacious multi utility front pocket that is constructed to keep your essentials for quick access.    The main compartment can easily accommodate a days clothing,books,wallet and perfume and gets you going without any hassle of space    Water-resistant, good quality zipper, Light Weight    It has a Padded Adjustable Shoulder Straps and a trolley support strap for maximum comfort and to make your travel journey happier.    
› See more product details ",,,
https://amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJDZ47/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-263,"Genie Bliss Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch)","₹1,004",5.0 out of 5 stars,1 rating,"   Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Weight: 596 g, Dimensions: 48 x 33 x 23 cm Warranty: 12 months    3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 1 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.    Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who do not want to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    
",B097JJDZ47,23 x 33 x 48 cm; 1 Grams,Safari
https://amazon.in/URBAN-CARRIER-Polyester-Resistant-Backpack/dp/B091ZG2NCX/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-264,URBAN CARRIER 30 Liters Polyester Water Resistant Heavy Duty | Backpack | College Bag | Laptop Bag for Men & Women-UBC0002,₹431,3.6 out of 5 stars,65 ratings,"   Inner & Outer Material: Polyester,; Waterproof interior and exterior fabric for double protection<br><br>    Number of compartments: 2, Pockets: 1, 2 Side Water Bottles Holders.<br><br>    Laptop Compatability: Yes, Adjastable Straps.<br><br>    Capacity: 30 Liters, Compatable Laptop Size: 15.6 Inches, Lightweight & Durable.<br>; Closure Type: Zipper<br>    Water Resistance Level: Not Water Resistant; Strap Type: Padded Strap; Age Range Description: Adult<br>    
",B091ZG2NCX,4 x 9 x 15 cm; 400 Grams,CHOUCHAN TEXTILES
https://amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1692658457&sprefix=ba%2Caps%2C283&sr=8-265,Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"₹1,689",4.1 out of 5 stars,667 ratings,"   Care Instructions: Hand Wash Only    Product Features: It is Lightweight and comfortable to carry with adjustable padded straps. This Backpack has decent capacity to store essentials with inside zipper pockets to put your private or valuable items. It also has Zipper closure for handy access. It is perfect for business, travelling, meeting, shopping and daily use.<br><br><br> <br>    Laptop Compatibility: Yes, Upto 15 inches<br><br><br> <br>    Warranty Type: Manufacturer , 6 months manufacturer warranty on manufacturing defects only.<br><br><br> <br>    Age Range Description: Adult; Special Features: Back Padding<br><br>; Compartment Description: Up To 15 Inches<br> <br>    Pattern Name: Solid <br>    
",B084Q4N84P,35 x 18 x 54 cm; 120 Grams,Torero Corporation Pvt Ltd
